0.0049	0.0126	0	0.0212	0	0.0021	0.0043	0	0.0362	0.012	0.0249	0.0044	0.2524	0	0	0	0	0	0	0	0.0093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2324	0	0	0	0	0
0	0.0126	0	0.0359	0	0	0	0	0	0.0025	0.0429	0	0.2524	0	0	0	0	0	0	0.0069	0	0	0	0.0077	0	0	0.0052	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0
0.0049	0.0126	0	0.016	0.0032	0	0.0073	0.0462	0	0.0045	0.0073	0.0614	0.2524	0	0.0696	0	0	0	0.0111	0	0.0031	0	0	0	0	0	0	0.0023	0	0.2244	0	0.0074	0	0.0186	0	0.0175	0	0.2324	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0031	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0104	0	0	0	0.0138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0069	0	0	0	0	0	0	0	0	0	0	0	0.0069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0045	0	0.0048	0	0	0	0	0	0.0017	0.0038	0	0	0	0	0	0	0	0	0.0069	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0.0031	0	0.0068	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0045	0	0.0022	0.0011	0.0025	0	0.0061	0.011	0	0.0038	0.0044	0	0	0	0	0	0	0	0	0.0069	0	0.0085	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.009	0	0	0	0.001	0	0.0097	0	0.0028	0	0	0	0	0	0	0	0	0.0015	0.0069	0.0054	0	0.0144	0.0077	0	0	0	0	0	0.0113	0.005	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.0034	0.0031	0	0.0068	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0099	0	0.0048	0.005	0.0056	0	0.0061	0.0045	0.0148	0.005	0.0044	0	0	0	0	0	0	0.0019	0.0034	0.0077	0	0.0118	0.0077	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0.0061	0	0	0	0	0
0	0	0	0	0	0.0037	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0033	0.0315	0	0	0.0073	0	0.0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.001	0.0268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0033	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186	0	0	0	0	0	0	0	0	0
0.0033	0	0	0	0	0	0.0079	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136	0	0.0186	0	0	0	0	0	0	0	0	0
0.0066	0.0631	0	0	0.0047	0	0.0121	0.0535	0.0133	0	0	0	0	0	0	0	0	0	0	0	0.0363	0	0	0	0	0	0	0	0	0	0	0.0147	0	0.0186	0	0.1615	0	0.1101	0	0	0	0	0
0.0057	0.6794	0	0.0229	0.033	0.0078	0.0189	0.0268	0.0322	0.0246	0.0712	0.0426	0	0.0601	0	0	0	0	0.0017	0	0.0548	0	0.0059	0	0	0	0	0.0295	0.0634	0	0	0.0165	0	0.0521	0	0	0.1167	0	0	0	0	0	0
0	0	0	0.0415	0.0136	0.0047	0.0053	0.0535	0	0.0023	0.0831	0.0147	1.0097	3.5765	0	0	0.2902	0.002	0.0709	0.0412	0.1844	0.0038	0.4829	0.1357	0.0456	0	0.0932	0.0654	0.363	0.671	0.0744	0.0192	0.0925	0.0298	0	0.0524	0.5882	4.3109	0	0	0	0	0
0	0.0469	0	0.1501	0.018	0.0062	0	0.0535	0.0027	0.0035	0.0011	0.0016	0	1.6639	0.2957	0.8079	0	0	0	0	0.2176	0.0105	0.2233	0.0906	0.0456	0.0049	0.0208	0.2837	0.3998	0	0.7831	0.0042	0.2543	0	0.2514	0	5.8679	0.3852	29.4185	0	0	0	0
0.113	0	0.0151	0.013	0.0023	0	0.0046	0.0268	0.006	0.0034	0	0	0	2.9171	0	0	0.2107	0	0	0	0.0131	0	0.0364	0	0.0245	0.0387	0	0.0254	0.0303	0	0.0542	0.0123	0.2603	0.067	0.0628	0.0655	6.1786	0.3057	5.8837	0	0	0	0
0	0	0	0	0	0	0	0	0.0016	0.0045	0.013	0	1.0097	2.1086	5.0441	3.2316	2.7907	0	0	0	0	0.0046	0	0	0.0105	0.0389	0	0.0118	0	0	0.0971	0.0015	0.0363	0.0446	0.0628	0	21.1067	0	5.8837	36.452	75.1195	0	0
0	0	0.1357	0	0	0	0	0	0	0	0	0	0	2.8497	1.0506	4.0395	1.0558	0	0	0	0.0023	0	0	0	0.0105	0.1761	0	0.0241	0	0	0.2169	0	0	0	0	0	0	0	0	7.2904	9.6307	725.0945	0
