0	0	0	0.0065	0.0235	0.014	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0002	0	0	0	0.0019	0.0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0073	0.002	0.0028	0	0	0.0136	0.008	0	0	0	0	0	0	0	0	0.0132	0.0249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.984	0	0	0	0	0
0.0049	0.0117	0	0.0281	0.0245	0.013	0.0162	0.0482	0.0936	0.059	0.1105	0.1383	0.7012	0	0.2978	0	0	0.0065	0.0088	0	0.0914	0	0.0535	0	0	0	0	0.0083	0	0.0766	0.0135	0.0096	0	0	0	0.0925	0	0.2487	0	0	0	0	0
0.0049	0.0117	0	0.0177	0	0.0063	0.0082	0	0.129	0.0176	0.0333	0.0035	0.7012	0	0	0	0	0	0	0	0.0102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6594	0	0	0	0	0
0	0.0117	0	0.0302	0	0	0	0	0	0.0037	0.0585	0	0.7012	0	0	0	0	0.0065	0	0.0132	0	0	0	0.0057	0	0	0.017	0	0	0	0.0135	0	0	0	0	0	0	0	0	0	0	0	0
0.0049	0.0117	0	0.0134	0.0063	0.003	0.0139	0.0307	0	0.0067	0.0107	0.0507	0.7012	0	0.2978	0	0	0.0065	0.0386	0	0.0037	0	0	0	0	0	0	0.0083	0	0.0766	0	0.0096	0	0.0137	0	0.0925	0	0.2487	0	0	0	0	0
0	0	0	0	0	0.0002	0	0.0045	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0002	0	0.0136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0015	0.0057	0	0.0105	0.0018	0	0.0054	0.0029	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.0063	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0096	0	0.0105	0.0045	0	0.0129	0.0032	0	0	0	0	0	0	0	0	0.0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0004	0	0.0006	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.002	0	0.0045	0	0	0	0	0	0	0	0	0	0.0065	0	0.0132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0045	0	0.0043	0	0.0006	0	0	0	0.0026	0.0027	0	0	0	0	0	0	0.0011	0	0.0015	0.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1237	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0.0065	0.0046	0	0.0037	0	0.0082	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.009	0	0.0143	0.0022	0.0081	0	0.0175	0.0045	0	0.0054	0.0147	0	0	0	0	0	0.0065	0.0026	0	0.0073	0	0.0103	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.009	0	0.0004	0	0.0033	0	0.0063	0	0.0041	0	0	0	0	0	0	0	0.0065	0.0052	0.0132	0.0059	0	0.0165	0.0057	0	0	0	0	0	0.0046	0.0077	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065	0.0036	0.0066	0.0037	0	0.0082	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.009	0	0.0043	0.0102	0.0102	0.0015	0.0175	0.0045	0.0088	0.007	0.0147	0	0	0	0	0	0.0065	0.0065	0.0066	0.0073	0	0.0309	0.0057	0	0	0.017	0.0017	0.0136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0015	0.0116	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0033	0.0279	0	0	0.0148	0.0006	0.0207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0	0	0	0	0	0	0	0.0221	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0015	0	0.0018	0.0175	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0033	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137	0	0	0	0	0	0	0	0	0
0.0033	0.1879	0	0	0	0.0002	0.0151	0	0.0123	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0	0	0.0178	0	0.0137	0	0	0	0	0	0	0	0	0
0.0066	0.0567	0	0	0.0097	0	0.023	0.0353	0.0477	0	0	0	0	0	0	0	0	0	0	0	0.0366	0	0	0	0	0	0	0	0	0	0	0.0192	0	0.0137	0	0.8487	0	2.6435	0	0	0	0	0
0.0057	0.4496	0	0.0194	0.0665	0.0244	0.0359	0.0175	0.1145	0.0365	0.095	0.0352	0	0.064	0	0	0	0.0111	0.0059	0	0.0556	0	0.0072	0	0	0	0	0.108	0.0584	0	0	0.0215	0.0013	0.0384	0	0	0.1018	0	0	0	0	0	0
0	0	0	0.0346	0.0272	0.0146	0.0102	0.0353	0.0009	0.0033	0.1111	0.012	1.1686	4.2727	0	0	0.4664	0.0356	0.2464	0.0792	0.1828	0.016	0.5734	0.1022	0.1113	0.0027	0.3039	0.2443	0.4196	0.3015	0.1138	0.0251	0.1874	0.022	0	0.2757	0.5766	0	0	0	0	0	0
0	0.0989	0	0.1253	0.0361	0.0195	0.0002	0.0353	0.0095	0.0051	0.0016	0.0015	0	1.9843	1.3104	1.4704	0	0	0	0	0.2172	0.0439	0.2635	0.0681	0.1113	0.0384	0.0677	1.0518	0.3354	0	1.1884	0.0054	0.514	0	0.1237	0	5.9015	0	23.6143	0	0	0	0
0.1129	0	0.0174	0.0108	0.0046	0.002	0.0089	0.0175	0.0213	0.0051	0	0.0006	11.406	3.4726	0	0	0.3332	0	0	0	0.0132	0	0.0422	0	0.06	0.2936	0	0.093	0.3639	0	0.083	0.0161	0.5257	0.0495	0.0309	0.3434	6.2068	0	4.7229	0	0	0	0
0	0	0	0	0	0	0	0	0.0055	0.0067	0.0177	0.0006	7.9935	2.5124	22.2773	5.8815	4.4911	0	0	0	0.0007	0.0192	0	0	0.0255	0.2964	0	0.0432	0	0	0.1486	0.002	0.0729	0.0331	0.0309	0	21.0623	0	4.7229	34.0967	151.3766	0	0
0	0	0.1563	0	0	0.0006	0	0	0	0	0	0	0	3.3926	4.6461	7.3519	1.7058	0	0	0	0.0022	0	0	0	0.0255	1.3363	0	0.0897	0	0	0.3299	0	0	0	0	0	0	0	0	6.8193	20.1835	1208.45	0
