0	0.001	0.047	0.006	0	0	0.012	0.023	0.109	0.011	0	0	0	0	0	0	0.005	0	0	0	0	0	0.105	0	0	0	0	0.004	0	0.15	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.018	0	0	0.008	0	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.006	0	0.098	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0.071	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.009	0	0	0	0	0	0	0	0	0.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.007	0	0.023	0	0.004	0	0	0	0	0.009	0	0	0.25	0	0	0	0.216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.047	0	0	0	0	0.023	0.027	0	0	0.014	0	0	0	0	0	0.042	0	0	0	0	0.017	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.023	0.008	0	0	0	0.046	0.054	0.004	0.019	0.177	0.148	0.168	0.142	0.056	0.005	0	0.578	17.599	2.095	0.866	0.021	0.77	0	0	0	0	0.463	0.6	0.226	0	0	0	0	0	0	0
1.936	0.001	0.094	0.008	4.91	0.007	0	0	0	0	0	0.177	0	0.101	0	0	0	1.31	0.289	0	2.095	0.866	0	0	0.51	40	0	0	0.231	0.24	0.226	82.5	0	1.21	0.433	0.301	0.363	0
0.114	0	0	0	0	0.007	0	0.006	0	0	0	0	0	0	0	0	0	0.062	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.007	0	0.006	0	0	0	0	0	0	0	0	0	0.062	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0
0.228	0	0	0	0.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.095	0	0	0	2.039	0	0	0	0	0	0	165	2491.2	0	0	0	0	0
